,X,Y,method,covar,alternative,n,r,CI95%,p-unc,marker,stage,system,ci_low,ci_high,p-fdr
% above 180,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.000276856,[-0.03  0.03],0.985275779,o,All,Vascular,-0.03,0.03,0.992663921
% above 180,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,-0.005862576,[-0.04  0.02],0.696009939,o,All,Vascular,-0.04,0.02,0.867187738
% above 180,BMI,pearson,"['age', 'gender']",two-sided,4448,0.032688274,[0.   0.06],0.029289415,o,All,Anthropometry and body composition,0,0.06,0.11380311
% above 180,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.018629549,[-0.07  0.03],0.455489875,o,All,Lipids,-0.07,0.03,0.710459494
% above 180,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.031594669,[-0.01  0.08],0.170778211,o,All,Inflammatory markers,-0.01,0.08,0.404090727
% above 180,GGT (BT),pearson,"['age', 'gender']",two-sided,607,0.064550792,[-0.02  0.14],0.112714253,o,All,Liver,-0.02,0.14,0.306212695
% above 180,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.01964428,[-0.1   0.06],0.638889681,o,All,Inflammatory markers,-0.1,0.06,0.838465471
% above 180,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,-0.026934494,[-0.08  0.02],0.305560316,o,All,Liver,-0.08,0.02,0.576496835
% above 180,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.078879715,[0.02 0.14],0.010709157,o,All,HbA1C,0.02,0.14,0.051260411
% above 180,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.024618502,[-0.07  0.02],0.32040678,o,All,Lipids,-0.07,0.02,0.589825924
% above 180,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.035615474,[-0.01  0.08],0.145116334,o,All,Lipids,-0.01,0.08,0.362533068
% above 180,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.028376706,[-0.09  0.04],0.394113101,o,All,Lipids,-0.09,0.04,0.664316732
% above 180,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.005360563,[-0.04  0.05],0.825099641,o,All,Liver,-0.04,0.05,0.93010174
% above 180,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.001840012,[-0.04  0.05],0.93630176,o,All,Vascular,-0.04,0.05,0.974356969
% above 180,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.0250658,[-0.05  0.  ],0.094694353,o,All,Sleep,-0.05,0,0.271527179
% above 180,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.02985621,[0.   0.06],0.048355948,o,All,Sleep,0,0.06,0.167182219
% above 180,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.028723807,[-0.    0.06],0.055478206,o,All,Sleep,0,0.06,0.185200309
% above 180,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.014536645,[-0.02  0.04],0.338907868,o,All,Sleep,-0.02,0.04,0.606169699
% above 180,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,-0.015805225,[-0.05  0.01],0.295937982,o,All,Sleep,-0.05,0.01,0.56701425
% above 180,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.014220659,[-0.02  0.04],0.347074266,o,All,Sleep,-0.02,0.04,0.614254683
% above 180,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.033113422,[0.   0.06],0.04182919,o,All,Anthropometry and body composition,0,0.06,0.150065328
% above 180,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,0.017171869,[-0.01  0.05],0.28841108,o,All,Anthropometry and body composition,-0.01,0.05,0.558307898
% above 180,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,0.02599389,[-0.01  0.06],0.108017266,o,All,Anthropometry and body composition,-0.01,0.06,0.298077133
% above 180,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.028469905,[-0.    0.06],0.080171694,o,All,vat/fat,0,0.06,0.240546413
% above 180,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,0.000910161,[-0.03  0.03],0.954415439,o,All,Liver,-0.03,0.03,0.980463695
% above 180,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.027372949,[-0.    0.06],0.086202698,o,All,Liver,0,0.06,0.253257027
% above 180,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,-0.019744273,[-0.05  0.01],0.214449919,o,All,Liver,-0.05,0.01,0.46804751
% above 180,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.02206779,[-0.01  0.05],0.165703561,o,All,Liver,-0.01,0.05,0.396752947
% above 180,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.012657316,[-0.04  0.02],0.439639966,o,All,Vascular,-0.04,0.02,0.701324347
% above 180,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.001018854,[-0.03  0.03],0.945876514,o,All,Nutrition,-0.03,0.03,0.976997468
% above 180,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.012306215,[-0.02  0.04],0.41222242,o,All,Nutrition,-0.02,0.04,0.678796585
% above 180,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.006771349,[-0.04  0.02],0.651861801,o,All,Nutrition,-0.04,0.02,0.842855135
% above 180,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.021206571,[-0.05  0.01],0.157613479,o,All,Nutrition,-0.05,0.01,0.38467894
% above 180,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,-0.012738518,[-0.05  0.03],0.552210924,o,All,Vascular,-0.05,0.03,0.778141458
% above 180,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.036143237,[-0.01  0.08],0.091578733,o,All,Vascular,-0.01,0.08,0.264268666
% above 180,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.019281292,[-0.02  0.06],0.36821611,o,All,Vascular,-0.02,0.06,0.636724129
% above 250,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.017916975,[-0.01  0.05],0.232413389,o,All,Anthropometry and body composition,-0.01,0.05,0.4935889
% above 250,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.015621566,[-0.04  0.01],0.297694309,o,All,Vascular,-0.04,0.01,0.569173902
% above 250,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,-0.011270408,[-0.04  0.02],0.452571146,o,All,Vascular,-0.04,0.02,0.707941263
% above 250,BMI,pearson,"['age', 'gender']",two-sided,4448,0.003612337,[-0.03  0.03],0.809711936,o,All,Anthropometry and body composition,-0.03,0.03,0.924719826
% above 250,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.018908686,[-0.07  0.03],0.448763521,o,All,Lipids,-0.07,0.03,0.707206813
% above 250,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.042326739,[-0.    0.09],0.066456228,o,All,Inflammatory markers,0,0.09,0.210089929
% above 250,GGT (BT),pearson,"['age', 'gender']",two-sided,607,-0.006417094,[-0.09  0.07],0.874839124,o,All,Liver,-0.09,0.07,0.951433481
% above 250,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.019136823,[-0.1   0.06],0.64757928,o,All,Inflammatory markers,-0.1,0.06,0.841129215
% above 250,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,-0.021990708,[-0.07  0.03],0.402889903,o,All,Liver,-0.07,0.03,0.671205373
% above 250,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.004172752,[-0.06  0.06],0.892774713,o,All,HbA1C,-0.06,0.06,0.960741702
% above 250,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.024191313,[-0.07  0.02],0.328878404,o,All,Lipids,-0.07,0.02,0.598174576
% above 250,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.006115028,[-0.04  0.05],0.802522549,o,All,Lipids,-0.04,0.05,0.922113621
% above 250,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.021716088,[-0.09  0.04],0.514335205,o,All,Lipids,-0.09,0.04,0.75212863
% above 250,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.000546374,[-0.05  0.05],0.982029768,o,All,Liver,-0.05,0.05,0.992167153
% above 250,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.002959181,[-0.04  0.05],0.897730389,o,All,Vascular,-0.04,0.05,0.961879304
% above 250,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.038408761,[-0.07 -0.01],0.010429417,o,All,Sleep,-0.07,-0.01,0.050053823
% above 250,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.00211704,[-0.03  0.03],0.888693842,o,All,Sleep,-0.03,0.03,0.959393431
% above 250,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.011316929,[-0.02  0.04],0.45060553,o,All,Sleep,-0.02,0.04,0.7072465
% above 250,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.003271227,[-0.03  0.03],0.829615961,o,All,Sleep,-0.03,0.03,0.931580026
% above 250,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,-0.014132766,[-0.04  0.02],0.350007814,o,All,Sleep,-0.04,0.02,0.61815527
% above 250,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,-0.004279769,[-0.03  0.03],0.777201274,o,All,Sleep,-0.03,0.03,0.909826213
% above 250,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.00453925,[-0.03  0.04],0.780309209,o,All,Anthropometry and body composition,-0.03,0.04,0.911452203
% above 250,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,0.017794695,[-0.01  0.05],0.271277854,o,All,Anthropometry and body composition,-0.01,0.05,0.541757244
% above 250,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,0.015109661,[-0.02  0.05],0.350248899,o,All,Anthropometry and body composition,-0.02,0.05,0.61815527
% above 250,vat/fat,pearson,"['age', 'gender']",two-sided,3780,-0.000807381,[-0.03  0.03],0.960433488,o,All,vat/fat,-0.03,0.03,0.983072406
% above 250,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,-0.003640239,[-0.03  0.03],0.819158916,o,All,Liver,-0.03,0.03,0.928459928
% above 250,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,-0.006601279,[-0.04  0.02],0.679090083,o,All,Liver,-0.04,0.02,0.856436099
% above 250,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,0.001536404,[-0.03  0.03],0.923050309,o,All,Liver,-0.03,0.03,0.971521053
% above 250,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,-0.005841218,[-0.04  0.03],0.713721742,o,All,Liver,-0.04,0.03,0.877037383
% above 250,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,0.007541223,[-0.02  0.04],0.645212802,o,All,Vascular,-0.02,0.04,0.840569083
% above 250,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.0181504,[-0.01  0.05],0.226488836,o,All,Nutrition,-0.01,0.05,0.486327546
% above 250,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.002751005,[-0.03  0.03],0.854563708,o,All,Nutrition,-0.03,0.03,0.943314654
% above 250,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.004224121,[-0.03  0.03],0.778363271,o,All,Nutrition,-0.03,0.03,0.91035463
% above 250,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.008612524,[-0.04  0.02],0.566062913,o,All,Nutrition,-0.04,0.02,0.78821851
% above 250,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.011615828,[-0.03  0.05],0.587780139,o,All,Vascular,-0.03,0.05,0.802836084
% above 250,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.023128305,[-0.02  0.07],0.280411037,o,All,Vascular,-0.02,0.07,0.550091998
% above 250,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.026782409,[-0.02  0.07],0.211303103,o,All,Vascular,-0.02,0.07,0.463228289
% below 54,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,-0.032797944,[-0.06 -0.  ],0.028786836,o,All,Anthropometry and body composition,-0.06,0,0.112656775
% below 54,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.008114949,[-0.04  0.02],0.588543403,o,All,Vascular,-0.04,0.02,0.803455125
% below 54,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,-0.00339675,[-0.03  0.03],0.820909286,o,All,Vascular,-0.03,0.03,0.928822603
% below 54,BMI,pearson,"['age', 'gender']",two-sided,4448,-0.018342709,[-0.05  0.01],0.221397601,o,All,Anthropometry and body composition,-0.05,0.01,0.479137565
% below 54,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,0.019515828,[-0.03  0.07],0.434329421,o,All,Lipids,-0.03,0.07,0.69749707
% below 54,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,-0.012123775,[-0.06  0.03],0.599246837,o,All,Inflammatory markers,-0.06,0.03,0.810813454
% below 54,GGT (BT),pearson,"['age', 'gender']",two-sided,607,-0.023168375,[-0.1   0.06],0.569515971,o,All,Liver,-0.1,0.06,0.789612437
% below 54,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.054413379,[-0.14  0.03],0.193383345,o,All,Inflammatory markers,-0.14,0.03,0.436154007
% below 54,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,-0.025421239,[-0.08  0.03],0.333544416,o,All,Liver,-0.08,0.03,0.601288306
% below 54,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.013973049,[-0.05  0.07],0.651703462,o,All,HbA1C,-0.05,0.07,0.842851178
% below 54,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.006047749,[-0.05  0.04],0.80718653,o,All,Lipids,-0.05,0.04,0.923568399
% below 54,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,-0.036781646,[-0.08  0.01],0.132391157,o,All,Lipids,-0.08,0.01,0.342525835
% below 54,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.028252718,[-0.09  0.04],0.396183516,o,All,Lipids,-0.09,0.04,0.66571739
% below 54,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,-0.010540388,[-0.06  0.04],0.663896732,o,All,Liver,-0.06,0.04,0.847913284
% below 54,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.03127481,[-0.01  0.08],0.174235959,o,All,Vascular,-0.01,0.08,0.409513177
% below 54,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.008401968,[-0.04  0.02],0.575423806,o,All,Sleep,-0.04,0.02,0.794565575
% below 54,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,-0.028451246,[-0.06  0.  ],0.059933053,o,All,Sleep,-0.06,0,0.194698172
% below 54,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.009588723,[-0.02  0.04],0.522696111,o,All,Sleep,-0.02,0.04,0.757393083
% below 54,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,-0.025439602,[-0.06  0.  ],0.094173269,o,All,Sleep,-0.06,0,0.270175743
% below 54,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,0.031550679,[0.   0.06],0.036905819,o,All,Sleep,0,0.06,0.136633202
% below 54,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,-0.022426256,[-0.05  0.01],0.138087573,o,All,Sleep,-0.05,0.01,0.351914494
% below 54,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,-0.035409517,[-0.07 -0.  ],0.029523591,o,All,Anthropometry and body composition,-0.07,0,0.114562648
% below 54,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.027757673,[-0.06  0.  ],0.086114034,o,All,Anthropometry and body composition,-0.06,0,0.253257027
% below 54,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.020604673,[-0.05  0.01],0.202705702,o,All,Anthropometry and body composition,-0.05,0.01,0.449660038
% below 54,vat/fat,pearson,"['age', 'gender']",two-sided,3780,-0.039509357,[-0.07 -0.01],0.015157056,o,All,vat/fat,-0.07,-0.01,0.069252944
% below 54,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,-0.00132649,[-0.03  0.03],0.933604598,o,All,Liver,-0.03,0.03,0.973229452
% below 54,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,-0.019076676,[-0.05  0.01],0.231837191,o,All,Liver,-0.05,0.01,0.493301557
% below 54,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,0.000127694,[-0.03  0.03],0.993594684,o,All,Liver,-0.03,0.03,0.995428562
% below 54,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.000182803,[-0.03  0.03],0.990839674,o,All,Liver,-0.03,0.03,0.994687951
% below 54,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,0.008220634,[-0.02  0.04],0.615734368,o,All,Vascular,-0.02,0.04,0.822595656
% below 54,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,-0.006369898,[-0.04  0.02],0.671253788,o,All,Nutrition,-0.04,0.02,0.851499313
% below 54,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.047503431,[-0.08 -0.02],0.001540621,o,All,Nutrition,-0.08,-0.02,0.009959924
% below 54,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.041444395,[0.01 0.07],0.005734137,o,All,Nutrition,0.01,0.07,0.03063474
% below 54,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.027821876,[-0.    0.06],0.063722197,o,All,Nutrition,0,0.06,0.20310281
% below 54,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.036030761,[-0.01  0.08],0.0925932,o,All,Vascular,-0.01,0.08,0.266487746
% below 54,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.00748547,[-0.03  0.05],0.726860686,o,All,Vascular,-0.03,0.05,0.881453028
% below 54,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.022092692,[-0.02  0.06],0.302516262,o,All,Vascular,-0.02,0.06,0.574327245
% below 70,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,-0.103782359,[-0.13 -0.07],4.05E-12,o,All,Anthropometry and body composition,-0.13,-0.07,9.33E-11
% below 70,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.041535056,[-0.07 -0.01],0.005607269,o,All,Vascular,-0.07,-0.01,0.030164772
% below 70,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,-0.044796727,[-0.07 -0.02],0.00281768,o,All,Vascular,-0.07,-0.02,0.016788546
% below 70,BMI,pearson,"['age', 'gender']",two-sided,4448,-0.108395068,[-0.14 -0.08],4.26E-13,o,All,Anthropometry and body composition,-0.14,-0.08,1.12E-11
% below 70,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,0.064081153,[0.02 0.11],0.010184852,o,All,Lipids,0.02,0.11,0.049053574
% below 70,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,-0.018807677,[-0.06  0.03],0.414941714,o,All,Inflammatory markers,-0.06,0.03,0.680421006
% below 70,GGT (BT),pearson,"['age', 'gender']",two-sided,607,-0.060889497,[-0.14  0.02],0.134660284,o,All,Liver,-0.14,0.02,0.346087132
% below 70,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.099890818,[-0.18 -0.02],0.016761782,o,All,Inflammatory markers,-0.18,-0.02,0.074760029
% below 70,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,-0.028120737,[-0.08  0.02],0.284743462,o,All,Liver,-0.08,0.02,0.555270926
% below 70,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,-0.060699331,[-0.12 -0.  ],0.049693176,o,All,HbA1C,-0.12,0,0.169902987
% below 70,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.043802799,[-0.09  0.  ],0.076977905,o,All,Lipids,-0.09,0,0.232907508
% below 70,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,-0.097088564,[-0.14 -0.05],6.89E-05,o,All,Lipids,-0.14,-0.05,0.000580956
% below 70,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.046072398,[-0.11  0.02],0.166340585,o,All,Lipids,-0.11,0.02,0.397751849
% below 70,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,-0.076762987,[-0.12 -0.03],0.001528431,o,All,Liver,-0.12,-0.03,0.009911973
% below 70,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.002367653,[-0.04  0.05],0.91809276,o,All,Vascular,-0.04,0.05,0.969965486
% below 70,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.056775059,[0.03 0.09],0.000152075,o,All,Sleep,0.03,0.09,0.00122472
% below 70,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,-0.053853831,[-0.08 -0.02],0.000366851,o,All,Sleep,-0.08,-0.02,0.002761816
% below 70,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.063277874,[-0.09 -0.03],2.42E-05,o,All,Sleep,-0.09,-0.03,0.000217672
% below 70,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,-0.059912694,[-0.09 -0.03],7.99E-05,o,All,Sleep,-0.09,-0.03,0.000667906
% below 70,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,0.127691915,[0.1  0.16],2.28E-17,o,All,Sleep,0.1,0.16,9.39E-16
% below 70,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,-0.029798507,[-0.06 -0.  ],0.048765637,o,All,Sleep,-0.06,0,0.167850272
% below 70,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,-0.105727417,[-0.14 -0.07],7.28E-11,o,All,Anthropometry and body composition,-0.14,-0.07,1.39E-09
% below 70,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.101953322,[-0.13 -0.07],2.63E-10,o,All,Anthropometry and body composition,-0.13,-0.07,4.62E-09
% below 70,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.098612638,[-0.13 -0.07],9.90E-10,o,All,Anthropometry and body composition,-0.13,-0.07,1.60E-08
% below 70,vat/fat,pearson,"['age', 'gender']",two-sided,3780,-0.096921653,[-0.13 -0.07],2.38E-09,o,All,vat/fat,-0.13,-0.07,3.62E-08
% below 70,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,0.005978677,[-0.03  0.04],0.707291831,o,All,Liver,-0.03,0.04,0.874927088
% below 70,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,-0.058620037,[-0.09 -0.03],0.000236117,o,All,Liver,-0.09,-0.03,0.001836164
% below 70,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,0.019489287,[-0.01  0.05],0.22042959,o,All,Liver,-0.01,0.05,0.477832195
% below 70,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.009967218,[-0.02  0.04],0.531308913,o,All,Liver,-0.02,0.04,0.762480383
% below 70,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,0.031333585,[-0.    0.06],0.055685714,o,All,Vascular,0,0.06,0.185664652
% below 70,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.003444698,[-0.03  0.03],0.818465223,o,All,Nutrition,-0.03,0.03,0.928061256
% below 70,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.026596067,[-0.06  0.  ],0.076328502,o,All,Nutrition,-0.06,0,0.231977103
% below 70,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.031304095,[0.   0.06],0.036952384,o,All,Nutrition,0,0.06,0.136633202
% below 70,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.007465243,[-0.02  0.04],0.618897939,o,All,Nutrition,-0.02,0.04,0.824184988
% below 70,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.022270409,[-0.02  0.06],0.298642745,o,All,Vascular,-0.02,0.06,0.570183898
% below 70,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.041476011,[-0.    0.08],0.05283624,o,All,Vascular,0,0.08,0.178062527
% below 70,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.05291816,[0.01 0.09],0.013470262,o,All,Vascular,0.01,0.09,0.062814935
% in 63-140,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.043638315,[0.01 0.07],0.003618416,o,All,Anthropometry and body composition,0.01,0.07,0.020961325
% in 63-140,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,0.006953871,[-0.02  0.04],0.642971813,o,All,Vascular,-0.02,0.04,0.84020379
% in 63-140,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.009451132,[-0.02  0.04],0.528772588,o,All,Vascular,-0.02,0.04,0.760639646
% in 63-140,BMI,pearson,"['age', 'gender']",two-sided,4448,0.044200266,[0.01 0.07],0.003200317,o,All,Anthropometry and body composition,0.01,0.07,0.01873929
% in 63-140,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.033733223,[-0.08  0.02],0.176500183,o,All,Lipids,-0.08,0.02,0.412771648
% in 63-140,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.009646273,[-0.04  0.05],0.675877455,o,All,Inflammatory markers,-0.04,0.05,0.854369545
% in 63-140,GGT (BT),pearson,"['age', 'gender']",two-sided,607,0.03156841,[-0.05  0.11],0.438299732,o,All,Liver,-0.05,0.11,0.700769368
% in 63-140,CRP (BT),pearson,"['age', 'gender']",two-sided,575,0.094699906,[0.01 0.18],0.023389131,o,All,Inflammatory markers,0.01,0.18,0.096398027
% in 63-140,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,0.026476708,[-0.03  0.08],0.313856902,o,All,Liver,-0.03,0.08,0.58483188
% in 63-140,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,-0.069324831,[-0.13 -0.01],0.024953915,o,All,HbA1C,-0.13,-0.01,0.101157469
% in 63-140,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,0.004993148,[-0.04  0.05],0.840309072,o,All,Lipids,-0.04,0.05,0.938352721
% in 63-140,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.005512859,[-0.04  0.05],0.821623976,o,All,Lipids,-0.04,0.05,0.928822603
% in 63-140,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,0.019830274,[-0.05  0.08],0.55153444,o,All,Lipids,-0.05,0.08,0.777793957
% in 63-140,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.013634257,[-0.03  0.06],0.574049067,o,All,Liver,-0.03,0.06,0.79386964
% in 63-140,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,-0.025137123,[-0.07  0.02],0.274844189,o,All,Vascular,-0.07,0.02,0.545268368
% in 63-140,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.005491582,[-0.03  0.02],0.714313344,o,All,Sleep,-0.03,0.02,0.877037383
% in 63-140,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.03363701,[0.   0.06],0.026123967,o,All,Sleep,0,0.06,0.10495995
